report_year,agency_code,agency_jurisdiction,population,assaults,months_reported,assaults_percapita
2001,FL04804,"Orlando, FL",190769,2449,12,1283.75
2001,PAPEP00,"Philadelphia, PA",1518302,10477,12,690.05
2001,AZ00723,"Phoenix, AZ",1366542,5294,12,387.4
2001,PAPPD00,"Pittsburgh, PA",341414,1391,12,407.42
2001,OR02602,"Portland, OR",537081,2963,12,551.69
2001,MD01721,"Prince George's County, MD",690617,3497,12,506.36
2001,NC09201,"Raleigh, NC",280791,1282,12,456.57
2001,CA03404,"Sacramento, CA",414582,1660,12,400.4
2001,UT01803,"Salt Lake City, UT",184723,546,12,295.58
2001,TXSPD00,"San Antonio, TX",1170622,6808,12,581.57
2001,CA03711,"San Diego, CA",1246136,5284,12,424.03
2001,CA03801,"San Francisco, CA",791168,2688,12,339.75
2001,CA04313,"San Jose, CA",913513,4501,12,492.71
2001,WASPD00,"Seattle, WA",572345,2367,12,413.56
2001,MOSPD00,"St. Louis, MO",350336,4256,12,1214.83
2001,NY05101,"Suffolk County, NY",1272846,1613,0,126.72
2001,FL02902,"Tampa, FL",311310,4011,12,1288.43
2001,AZ01003,"Tucson, AZ",503461,2762,12,548.6
2001,OK07205,"Tulsa, OK",394125,3481,12,883.22
2001,VA12800,"Virginia Beach, VA",431819,349,12,80.82
2001,DCMPD00,"Washington, DC",571822,5003,12,874.92
2001,KS08703,"Wichita, KS",345081,1501,12,434.97
2001,,United States,,,,
2002,NM00101,"Albuquerque, NM",457488,3250,12,710.4
2002,TX22001,"Arlington, TX",347789,1242,12,357.11
2002,GAAPD00,"Atlanta, GA",435494,5373,12,1233.77
2002,CO00101,"Aurora, CO",289584,1023,12,353.27
2002,TX22701,"Austin, TX",685784,1748,12,254.89
2002,MD00301,"Baltimore County, MD",777313,4568,12,587.67
2002,MDBPD00,"Baltimore, MD",671028,8644,12,1288.17
2002,MA01301,"Boston, MA",596444,3994,12,669.64
2002,NY01401,"Buffalo, NY",295441,1902,12,643.78
2002,NC06001,"Charlotte, NC",646864,4334,12,670
2002,ILCPD00,"Chicago, IL",2938299,24842,12,845.46
2002,OHCIP00,"Cincinnati, OH",333273,1437,12,431.18
2002,OHCLP00,"Cleveland, OH",481274,2402,12,499.09
2002,OHCOP00,"Columbus, OH",715739,2242,12,313.24
2002,TXDPD00,"Dallas, TX",1241481,8125,12,654.46
2002,CODPD00,"Denver, CO",581105,1541,12,265.18
2002,MI82349,"Detroit, MI",961987,12542,12,1303.76
2002,TX07102,"El Paso, TX",588750,3082,12,523.48
2002,VA02901,"Fairfax County, VA",961999,130,12,13.51
2002,TX22012,"Fort Worth, TX",558493,2221,12,397.68
2002,CA01005,"Fresno, CA",443363,2101,12,473.88
2002,HI00200,"Honolulu, HI",900433,1207,12,134.05
2002,TXHPD00,"Houston, TX",2040583,12598,12,617.37
2002,INIPD00,"Indianapolis, IN",804034,4028,12,500.97
2002,FL01602,"Jacksonville, FL",769253,4660,12,605.78
2002,MOKPD00,"Kansas City, MO",447650,3660,12,817.6
2002,NV00201,"Las Vegas, NV",1153546,4574,12,396.52
2002,CA01941,"Long Beach, CA",478478,1910,12,399.18
2002,CA01900,"Los Angeles County, CA",1023813,6181,12,603.72
2002,CA01942,"Los Angeles, CA",3830561,32429,12,846.59
2002,KY05680,"Louisville, KY",,,,
2002,TNMPD00,"Memphis, TN",662441,5506,12,831.17
2002,AZ00717,"Mesa, AZ",421547,2146,12,509.08
2002,FL01300,"Miami-Dade County, FL",1235648,8115,12,656.74
2002,FL01306,"Miami, FL",379044,4361,12,1150.53
2002,WIMPD00,"Milwaukee, WI",605600,2148,12,354.69
2002,MN02711,"Minneapolis, MN",390415,1920,12,491.78
2002,MD01604,"Montgomery County, MD",882167,895,12,101.45
2002,TN01901,"Nashville, TN",560596,6138,12,1094.91
2002,NY02900,"Nassau County, NY",1049510,926,12,88.23
2002,LANPD00,"New Orleans, LA",486157,2142,12,440.6
2002,NY03030,"New York City, NY",8084693,34334,12,424.68
2002,NJNPD00,"Newark, NJ",279269,1473,12,527.45
2002,CA00109,"Oakland, CA",414161,2852,12,688.62
2002,OK05506,"Oklahoma City, OK",512448,2562,12,499.95
2002,NB02802,"Omaha, NE",394090,1632,12,414.12
2002,FL04804,"Orlando, FL",194454,2449,12,1259.42
2002,PAPEP00,"Philadelphia, PA",1524226,9865,12,647.21
2002,AZ00723,"Phoenix, AZ",1404938,5561,12,395.82
2002,PAPPD00,"Pittsburgh, PA",342529,1983,12,578.93
2002,OR02602,"Portland, OR",544604,2844,12,522.21
2002,MD01721,"Prince George's County, MD",701275,3573,12,509.5
2002,NC09201,"Raleigh, NC",285383,1144,12,400.86
2002,CA03404,"Sacramento, CA",421971,1581,12,374.67
2002,UT01803,"Salt Lake City, UT",188504,639,12,338.98
2002,TXSPD00,"San Antonio, TX",1195592,7091,12,593.1
2002,CA03711,"San Diego, CA",1268346,5189,12,409.12
2002,CA03801,"San Francisco, CA",805269,2573,12,319.52
2002,CA04313,"San Jose, CA",927821,2902,12,312.78
2002,WASPD00,"Seattle, WA",580089,2338,12,403.04
2002,MOSPD00,"St. Louis, MO",353004,4434,12,1256.08
2002,NY05101,"Suffolk County, NY",1282631,1429,12,111.41
2002,FL02902,"Tampa, FL",317322,3714,12,1170.42
2002,AZ01003,"Tucson, AZ",517607,2974,12,574.57
2002,OK07205,"Tulsa, OK",397953,3153,12,792.3
2002,VA12800,"Virginia Beach, VA",438175,376,12,85.81
2002,DCMPD00,"Washington, DC",570898,4854,12,850.24
2002,KS08703,"Wichita, KS",347801,1344,12,386.43
2002,,United States,,,,
2003,NM00101,"Albuquerque, NM",468764,3045,12,649.58
2003,TX22001,"Arlington, TX",355385,1089,12,306.43
2003,GAAPD00,"Atlanta, GA",431043,4360,12,1011.5
2003,CO00101,"Aurora, CO",288830,883,12,305.72
2003,TX22701,"Austin, TX",682319,1649,12,241.68
2003,MD00301,"Baltimore County, MD",777463,4319,12,555.52
2003,MDBPD00,"Baltimore, MD",644554,6370,12,988.28
2003,MA01301,"Boston, MA",589795,4113,12,697.36
2003,NY01401,"Buffalo, NY",288187,1999,12,693.65
2003,NC06001,"Charlotte, NC",668003,4134,12,618.86
2003,ILCPD00,"Chicago, IL",2898374,19784,12,682.59
2003,OHCIP00,"Cincinnati, OH",324297,1081,12,333.34
2003,OHCLP00,"Cleveland, OH",468446,2314,12,493.97
2003,OHCOP00,"Columbus, OH",726151,2159,12,297.32
2003,TXDPD00,"Dallas, TX",1230302,8075,12,656.34
2003,CODPD00,"Denver, CO",565905,1743,12,308
2003,MI82349,"Detroit, MI",927766,11727,12,1264
2003,TX07102,"El Paso, TX",586392,2681,12,457.2
2003,VA02901,"Fairfax County, VA",972948,235,12,24.15
2003,TX22012,"Fort Worth, TX",576339,1989,12,345.11
2003,CA01005,"Fresno, CA",449898,2089,12,464.33
2003,HI00200,"Honolulu, HI",905301,1336,12,147.58
2003,TXHPD00,"Houston, TX",2041081,11957,12,585.82
2003,INIPD00,"Indianapolis, IN",800167,3714,12,464.15
2003,FL01602,"Jacksonville, FL",776417,4080,12,525.49
2003,MOKPD00,"Kansas City, MO",445965,3871,12,868.01
2003,NV00201,"Las Vegas, NV",1189388,4551,12,382.63
2003,CA01941,"Long Beach, CA",477368,1983,12,415.4
2003,CA01900,"Los Angeles County, CA",1036652,5846,12,563.93
2003,CA01942,"Los Angeles, CA",3838838,30506,12,794.67
2003,KY05680,"Louisville, KY",623771,1673,3,268.21
2003,TNMPD00,"Memphis, TN",653858,5438,12,831.68
2003,AZ00717,"Mesa, AZ",436569,1785,12,408.87
2003,FL01300,"Miami-Dade County, FL",1262490,7881,12,624.24
2003,FL01306,"Miami, FL",381651,4048,12,1060.65
2003,WIMPD00,"Milwaukee, WI",594269,2066,12,347.65
2003,MN02711,"Minneapolis, MN",378602,1895,12,500.53
2003,MD01604,"Montgomery County, MD",900772,956,12,106.13
2003,TN01901,"Nashville, TN",554888,5728,12,1032.28
2003,NY02900,"Nassau County, NY",1053563,917,12,87.04
2003,LANPD00,"New Orleans, LA",475128,2038,12,428.94
2003,NY03030,"New York City, NY",8098066,31253,12,385.93
2003,NJNPD00,"Newark, NJ",278551,1261,12,452.7
2003,CA00109,"Oakland, CA",407003,2762,12,678.62
2003,OK05506,"Oklahoma City, OK",521681,2847,12,545.74
2003,NB02802,"Omaha, NE",401692,1517,12,377.65
2003,FL04804,"Orlando, FL",197268,2316,12,1174.04
2003,PAPEP00,"Philadelphia, PA",1495903,9651,12,645.16
2003,AZ00723,"Phoenix, AZ",1403228,5279,12,376.2
2003,PAPPD00,"Pittsburgh, PA",335302,1721,12,513.27
2003,OR02602,"Portland, OR",545271,2732,12,501.04
2003,MD01721,"Prince George's County, MD",714496,3003,12,420.3
2003,NC09201,"Raleigh, NC",310157,1161,12,374.33
2003,CA03404,"Sacramento, CA",439811,1560,12,354.7
2003,UT01803,"Salt Lake City, UT",184022,697,12,378.76
2003,TXSPD00,"San Antonio, TX",1212789,4570,12,376.82
2003,CA03711,"San Diego, CA",1272746,5269,12,413.99
2003,CA03801,"San Francisco, CA",772065,2376,12,307.75
2003,CA04313,"San Jose, CA",909890,2255,12,247.83
2003,WASPD00,"Seattle, WA",576296,2229,12,386.78
2003,MOSPD00,"St. Louis, MO",340256,4483,12,1317.54
2003,NY05101,"Suffolk County, NY",1304366,1300,12,99.67
2003,FL02902,"Tampa, FL",320908,3701,12,1153.29
2003,AZ01003,"Tucson, AZ",514618,2854,12,554.59
2003,OK07205,"Tulsa, OK",393907,3080,12,781.91
2003,VA12800,"Virginia Beach, VA",439454,378,12,86.02
2003,DCMPD00,"Washington, DC",563384,4482,12,795.55
2003,KS08703,"Wichita, KS",356123,1435,12,402.95
2003,,United States,,,,
2004,NM00101,"Albuquerque, NM",479074,3206,12,669.21
2004,TX22001,"Arlington, TX",360970,1017,12,281.74
2004,GAAPD00,"Atlanta, GA",430066,4427,12,1029.38
2004,CO00101,"Aurora, CO",293655,979,12,333.38
2004,TX22701,"Austin, TX",683298,1853,12,271.18
2004,MD00301,"Baltimore County, MD",784118,4364,12,556.55
2004,MDBPD00,"Baltimore, MD",634279,7159,12,1128.68
2004,MA01301,"Boston, MA",580087,4159,12,716.96
2004,NY01401,"Buffalo, NY",285567,2056,12,719.97
2004,NC06001,"Charlotte, NC",661883,4118,12,622.16
2004,ILCPD00,"Chicago, IL",2882746,18746,12,650.28
2004,OHCIP00,"Cincinnati, OH",318005,877,12,275.78
2004,OHCLP00,"Cleveland, OH",462260,2098,12,453.86
2004,OHCOP00,"Columbus, OH",729911,1905,12,260.99
2004,TXDPD00,"Dallas, TX",1228613,7863,12,639.99
2004,CODPD00,"Denver, CO",563688,2718,12,482.18
2004,MI82349,"Detroit, MI",914353,9358,12,1023.46
2004,TX07102,"El Paso, TX",593924,2460,12,414.19
2004,VA02901,"Fairfax County, VA",973406,206,12,21.16
2004,TX22012,"Fort Worth, TX",594950,2029,12,341.04
2004,CA01005,"Fresno, CA",456663,2030,12,444.53
2004,HI00200,"Honolulu, HI",906589,1441,12,158.95
2004,TXHPD00,"Houston, TX",2043446,12065,12,590.42
2004,INIPD00,"Indianapolis, IN",800589,3716,12,464.16
2004,FL01602,"Jacksonville, FL",790972,3997,12,505.33
2004,MOKPD00,"Kansas City, MO",446659,4121,12,922.63
2004,NV00201,"Las Vegas, NV",1239805,5318,12,428.94
2004,CA01941,"Long Beach, CA",480945,2037,12,423.54
2004,CA01900,"Los Angeles County, CA",1049786,5031,12,479.24
2004,CA01942,"Los Angeles, CA",3864018,26956,12,697.62
2004,KY05680,"Louisville, KY",624697,1522,12,243.64
2004,TNMPD00,"Memphis, TN",652526,5765,12,883.49
2004,AZ00717,"Mesa, AZ",445006,1933,12,434.38
2004,FL01300,"Miami-Dade County, FL",1116701,6360,12,569.53
2004,FL01306,"Miami, FL",385186,3923,12,1018.47
2004,WIMPD00,"Milwaukee, WI",590874,1823,12,308.53
2004,MN02711,"Minneapolis, MN",376255,2036,12,541.12
2004,MD01604,"Montgomery County, MD",909204,987,12,108.56
2004,TN01901,"Nashville, TN",555134,6036,12,1087.31
2004,NY02900,"Nassau County, NY",1049729,949,12,90.4
2004,LANPD00,"New Orleans, LA",471057,2178,12,462.36
2004,NY03030,"New York City, NY",8101321,29317,12,361.88
2004,NJNPD00,"Newark, NJ",279857,1365,12,487.75
2004,CA00109,"Oakland, CA",403445,2616,12,648.42
2004,OK05506,"Oklahoma City, OK",525094,2735,12,520.86
2004,NB02802,"Omaha, NE",406109,1577,12,388.32
2004,FL04804,"Orlando, FL",203764,2409,12,1182.25
2004,PAPEP00,"Philadelphia, PA",1484224,9814,12,661.22
2004,AZ00723,"Phoenix, AZ",1428973,5050,12,353.4
2004,PAPPD00,"Pittsburgh, PA",334231,1992,12,595.99
2004,OR02602,"Portland, OR",543838,2405,12,442.23
2004,MD01721,"Prince George's County, MD",719457,3220,12,447.56
2004,NC09201,"Raleigh, NC",321850,1091,12,338.98
2004,CA03404,"Sacramento, CA",450472,2571,12,570.73
2004,UT01803,"Salt Lake City, UT",182768,758,12,414.73
2004,TXSPD00,"San Antonio, TX",1235128,4948,12,400.61
2004,CA03711,"San Diego, CA",1281366,4689,12,365.94
2004,CA03801,"San Francisco, CA",760353,2476,12,325.64
2004,CA04313,"San Jose, CA",908712,2314,12,254.65
2004,WASPD00,"Seattle, WA",575816,2041,12,354.45
2004,MOSPD00,"St. Louis, MO",335143,4041,12,1205.75
2004,NY05101,"Suffolk County, NY",1311623,1286,12,98.05
2004,FL02902,"Tampa, FL",324704,3554,12,1094.54
2004,AZ01003,"Tucson, AZ",522487,2879,12,551.02
2004,OK07205,"Tulsa, OK",389135,3306,12,849.58
2004,VA12800,"Virginia Beach, VA",443840,372,12,83.81
2004,DCMPD00,"Washington, DC",553523,3863,12,697.89
2004,KS08703,"Wichita, KS",356179,1990,12,558.71
2004,,United States,,,,
2005,NM00101,"Albuquerque, NM",490631,3182,12,648.55
2005,TX22001,"Arlington, TX",365380,1399,12,382.89
2005,GAAPD00,"Atlanta, GA",430666,4039,12,937.85
2005,CO00101,"Aurora, CO",295888,940,12,317.69
2005,TX22701,"Austin, TX",693019,1873,12,270.27
2005,MD00301,"Baltimore County, MD",786768,3627,12,461
2005,MDBPD00,"Baltimore, MD",641097,6907,12,1077.37
2005,MA01301,"Boston, MA",567589,4489,12,790.89
2005,NY01401,"Buffalo, NY",283269,2031,12,716.99
2005,NC06001,"Charlotte, NC",677122,3876,12,572.42
2005,ILCPD00,"Chicago, IL",2873441,17943,12,624.44
2005,OHCIP00,"Cincinnati, OH",314292,1010,12,321.36
2005,OHCLP00,"Cleveland, OH",458885,2088,12,455.02
2005,OHCOP00,"Columbus, OH",730329,1733,12,237.29
2005,TXDPD00,"Dallas, TX",1230303,7783,12,632.61
2005,CODPD00,"Denver, CO",564552,2642,12,467.98
2005,MI82349,"Detroit, MI",900932,13485,12,1496.78
2005,TX07102,"El Paso, TX",601839,1858,12,308.72
2005,VA02901,"Fairfax County, VA",980586,206,12,21.01
2005,TX22012,"Fort Worth, TX",613261,2170,12,353.85
2005,CA01005,"Fresno, CA",460758,2424,12,526.09
2005,HI00200,"Honolulu, HI",908521,1480,12,162.9
2005,TXHPD00,"Houston, TX",2045732,11653,12,569.62
2005,INIPD00,"Indianapolis, IN",800304,4039,12,504.68
2005,FL01602,"Jacksonville, FL",795259,4067,12,511.41
2005,MOKPD00,"Kansas City, MO",447915,4115,12,918.7
2005,NV00201,"Las Vegas, NV",1281698,5275,12,411.56
2005,CA01941,"Long Beach, CA",479729,1850,12,385.63
2005,CA01900,"Los Angeles County, CA",1058840,5148,12,486.19
2005,CA01942,"Los Angeles, CA",3871077,16376,12,423.03
2005,KY05680,"Louisville, KY",623735,1810,12,290.19
2005,TNMPD00,"Memphis, TN",678988,7632,12,1124.03
2005,AZ00717,"Mesa, AZ",452340,1597,12,353.05
2005,FL01300,"Miami-Dade County, FL",1136560,6420,12,564.86
2005,FL01306,"Miami, FL",388295,3999,12,1029.89
2005,WIMPD00,"Milwaukee, WI",586500,2811,12,479.28
2005,MN02711,"Minneapolis, MN",376277,2439,12,648.19
2005,MD01604,"Montgomery County, MD",910985,875,12,96.05
2005,TN01901,"Nashville, TN",557034,6103,12,1095.62
2005,NY02900,"Nassau County, NY",1048386,868,12,82.79
2005,LANPD00,"New Orleans, LA",463072,1107,6,239.06
2005,NY03030,"New York City, NY",8115690,27950,12,344.39
2005,NJNPD00,"Newark, NJ",281063,1391,12,494.91
2005,CA00109,"Oakland, CA",400619,2621,12,654.24
2005,OK05506,"Oklahoma City, OK",531688,2933,12,551.64
2005,NB02802,"Omaha, NE",412128,1415,12,343.34
2005,FL04804,"Orlando, FL",210290,2410,12,1146.04
2005,PAPEP00,"Philadelphia, PA",1472915,10139,12,688.36
2005,AZ00723,"Phoenix, AZ",1466296,5701,12,388.8
2005,PAPPD00,"Pittsburgh, PA",330780,1588,12,480.08
2005,OR02602,"Portland, OR",540389,2376,12,439.68
2005,MD01721,"Prince George's County, MD",722018,3369,12,466.61
2005,NC09201,"Raleigh, NC",332084,1181,12,355.63
2005,CA03404,"Sacramento, CA",457347,3025,12,661.42
2005,UT01803,"Salt Lake City, UT",184627,797,12,431.68
2005,TXSPD00,"San Antonio, TX",1256584,5174,12,411.75
2005,CA03711,"San Diego, CA",1272148,4314,12,339.11
2005,CA03801,"San Francisco, CA",749172,2639,12,352.26
2005,CA04313,"San Jose, CA",910528,2319,12,254.69
2005,WASPD00,"Seattle, WA",579215,2339,12,403.82
2005,MOSPD00,"St. Louis, MO",346005,4951,12,1430.9
2005,NY05101,"Suffolk County, NY",1316259,1299,12,98.69
2005,FL02902,"Tampa, FL",329035,3317,12,1008.1
2005,AZ01003,"Tucson, AZ",529447,2930,12,553.41
2005,OK07205,"Tulsa, OK",386414,3538,12,915.6
2005,VA12800,"Virginia Beach, VA",446448,399,12,89.37
2005,DCMPD00,"Washington, DC",550521,3854,12,700.06
2005,KS08703,"Wichita, KS",355011,1950,12,549.28
2005,,United States,,,,
2006,NM00101,"Albuquerque, NM",500955,3059,12,610.63
2006,TX22001,"Arlington, TX",373086,1632,12,437.43
2006,GAAPD00,"Atlanta, GA",485804,4308,12,886.78
2006,CO00101,"Aurora, CO",302855,1022,12,337.46
2006,TX22701,"Austin, TX",709813,1961,12,276.27
2006,MD00301,"Baltimore County, MD",788266,3405,12,431.96
2006,MDBPD00,"Baltimore, MD",637556,6173,12,968.23
2006,MA01301,"Boston, MA",562393,4485,12,797.49
2006,NY01401,"Buffalo, NY",280494,2001,12,713.38
2006,NC06001,"Charlotte, NC",699398,3896,12,557.05
2006,ILCPD00,"Chicago, IL",2857796,17445,12,610.44
2006,OHCIP00,"Cincinnati, OH",309104,1050,12,339.69
2006,OHCLP00,"Cleveland, OH",452759,2201,12,486.13
2006,OHCOP00,"Columbus, OH",731547,1615,12,220.77
2006,TXDPD00,"Dallas, TX",1248223,7292,12,584.19
2006,CODPD00,"Denver, CO",568465,2651,12,466.34
2006,MI82349,"Detroit, MI",884462,13143,12,1485.99
2006,TX07102,"El Paso, TX",615553,1606,12,260.9
2006,VA02901,"Fairfax County, VA",979381,278,12,28.39
2006,TX22012,"Fort Worth, TX",641752,2499,12,389.4
2006,CA01005,"Fresno, CA",465269,2057,12,442.11
2006,HI00200,"Honolulu, HI",912693,1543,12,169.06
2006,TXHPD00,"Houston, TX",2073729,11648,12,561.69
2006,INIPD00,"Indianapolis, IN",800969,3751,12,468.31
2006,FL01602,"Jacksonville, FL",795822,4031,12,506.52
2006,MOKPD00,"Kansas City, MO",448218,3994,12,891.08
2006,NV00201,"Las Vegas, NV",1315625,6680,12,507.74
2006,CA01941,"Long Beach, CA",478283,1805,12,377.39
2006,CA01900,"Los Angeles County, CA",1067567,4925,12,461.33
2006,CA01942,"Los Angeles, CA",3879455,14634,12,377.22
2006,KY05680,"Louisville, KY",626018,1873,12,299.19
2006,TNMPD00,"Memphis, TN",680828,7661,12,1125.25
2006,AZ00717,"Mesa, AZ",459705,1347,12,293.01
2006,FL01300,"Miami-Dade County, FL",1145259,6180,12,539.62
2006,FL01306,"Miami, FL",392934,3642,12,926.87
2006,WIMPD00,"Milwaukee, WI",581005,3873,12,666.6
2006,MN02711,"Minneapolis, MN",375302,2836,12,755.66
2006,MD01604,"Montgomery County, MD",911532,833,12,91.38
2006,TN01901,"Nashville, TN",560813,5740,12,1023.51
2006,NY02900,"Nassau County, NY",1044248,859,12,82.26
2006,LANPD00,"New Orleans, LA",431153,1245,12,288.76
2006,NY03030,"New York City, NY",8165001,26908,12,329.55
2006,NJNPD00,"Newark, NJ",280877,1359,12,483.84
2006,CA00109,"Oakland, CA",398834,3614,12,906.14
2006,OK05506,"Oklahoma City, OK",536016,2740,12,511.18
2006,NB02802,"Omaha, NE",416770,1437,12,344.79
2006,FL04804,"Orlando, FL",216819,2560,12,1180.71
2006,PAPEP00,"Philadelphia, PA",1464576,10546,12,720.07
2006,AZ00723,"Phoenix, AZ",1517443,6047,12,398.5
2006,PAPPD00,"Pittsburgh, PA",324604,1593,12,490.75
2006,OR02602,"Portland, OR",542174,2262,12,417.21
2006,MD01721,"Prince George's County, MD",705672,3179,12,450.49
2006,NC09201,"Raleigh, NC",348345,1325,12,380.37
2006,CA03404,"Sacramento, CA",460552,3115,12,676.36
2006,UT01803,"Salt Lake City, UT",183901,893,12,485.59
2006,TXSPD00,"San Antonio, TX",1292116,5023,12,388.74
2006,CA03711,"San Diego, CA",1266847,3811,12,300.83
2006,CA03801,"San Francisco, CA",746085,2435,12,326.37
2006,CA04313,"San Jose, CA",920548,2285,12,248.22
2006,WASPD00,"Seattle, WA",583772,2326,12,398.44
2006,MOSPD00,"St. Louis, MO",346879,4992,12,1439.12
2006,NY05101,"Suffolk County, NY",1315904,1331,12,101.15
2006,FL02902,"Tampa, FL",331487,2470,12,745.13
2006,AZ01003,"Tucson, AZ",535232,2560,12,478.3
2006,OK07205,"Tulsa, OK",385834,3477,12,901.16
2006,VA12800,"Virginia Beach, VA",442784,444,12,100.27
2006,DCMPD00,"Washington, DC",581530,4453,12,765.74
2006,KS08703,"Wichita, KS",357372,2534,12,709.07
2006,,United States,,,,
2007,NM00101,"Albuquerque, NM",513124,3287,12,640.59
2007,TX22001,"Arlington, TX",372073,1677,12,450.72
2007,GAAPD00,"Atlanta, GA",497290,4221,12,848.8
2007,CO00101,"Aurora, CO",307621,896,12,291.27
2007,TX22701,"Austin, TX",716817,2056,12,286.82
2007,MD00301,"Baltimore County, MD",785567,3358,12,427.46
2007,MDBPD00,"Baltimore, MD",624237,5859,12,938.59
2007,MA01301,"Boston, MA",591855,4267,12,720.95
2007,NY01401,"Buffalo, NY",273832,1739,12,635.06
2007,NC06001,"Charlotte, NC",733291,3684,12,502.39
2007,ILCPD00,"Chicago, IL",2824434,17424,12,616.9
2007,OHCIP00,"Cincinnati, OH",332388,1253,12,376.97
2007,OHCLP00,"Cleveland, OH",439888,1960,12,445.57
2007,OHCOP00,"Columbus, OH",735981,1685,12,228.95
2007,TXDPD00,"Dallas, TX",1239104,5315,12,428.94
2007,CODPD00,"Denver, CO",573387,2148,12,374.62
2007,MI82349,"Detroit, MI",860971,12396,12,1439.77
2007,TX07102,"El Paso, TX",616029,1827,12,296.58
2007,VA02901,"Fairfax County, VA",976392,309,12,31.65
2007,TX22012,"Fort Worth, TX",670693,2460,12,366.78
2007,CA01005,"Fresno, CA",472170,1788,12,378.68
2007,HI00200,"Honolulu, HI",905903,1425,12,157.3
2007,TXHPD00,"Houston, TX",2169544,12040,12,554.96
2007,INIPD00,"Indianapolis, IN",797268,5176,12,649.22
2007,FL01602,"Jacksonville, FL",797350,4660,12,584.44
2007,MOKPD00,"Kansas City, MO",447725,5465,12,1220.62
2007,NV00201,"Las Vegas, NV",1341156,7548,12,562.8
2007,CA01941,"Long Beach, CA",473959,1740,12,367.12
2007,CA01900,"Los Angeles County, CA",992436,5254,12,529.4
2007,CA01942,"Los Angeles, CA",3870487,12926,12,333.96
2007,KY05680,"Louisville, KY",624030,2063,12,330.59
2007,TNMPD00,"Memphis, TN",669264,7613,12,1137.52
2007,AZ00717,"Mesa, AZ",454576,1407,12,309.52
2007,FL01300,"Miami-Dade County, FL",1082395,5498,12,507.95
2007,FL01306,"Miami, FL",410252,3447,12,840.22
2007,WIMPD00,"Milwaukee, WI",572938,4181,12,729.75
2007,MN02711,"Minneapolis, MN",371240,2561,12,689.85
2007,MD01604,"Montgomery County, MD",911528,815,12,89.41
2007,TN01901,"Nashville, TN",564169,5634,12,998.64
2007,NY02900,"Nassau County, NY",1030495,806,12,78.21
2007,LANPD00,"New Orleans, LA",220614,1973,12,894.32
2007,NY03030,"New York City, NY",8220196,27295,12,332.05
2007,NJNPD00,"Newark, NJ",280158,1147,12,409.41
2007,CA00109,"Oakland, CA",396541,3716,12,937.1
2007,OK05506,"Oklahoma City, OK",542199,2831,12,522.13
2007,NB02802,"Omaha, NE",431810,1529,12,354.09
2007,FL04804,"Orlando, FL",224417,2534,12,1129.15
2007,PAPEP00,"Philadelphia, PA",1435533,9574,12,666.93
2007,AZ00723,"Phoenix, AZ",1541698,5495,12,356.43
2007,PAPPD00,"Pittsburgh, PA",312179,1678,12,537.51
2007,OR02602,"Portland, OR",538133,2110,12,392.1
2007,MD01721,"Prince George's County, MD",647701,2693,12,415.78
2007,NC09201,"Raleigh, NC",367120,1141,12,310.8
2007,CA03404,"Sacramento, CA",460546,2881,12,625.56
2007,UT01803,"Salt Lake City, UT",178449,868,12,486.41
2007,TXSPD00,"San Antonio, TX",1316882,4125,12,313.24
2007,CA03711,"San Diego, CA",1261196,3882,12,307.8
2007,CA03801,"San Francisco, CA",733799,2418,12,329.52
2007,CA04313,"San Jose, CA",934553,2441,12,261.19
2007,WASPD00,"Seattle, WA",585118,2031,12,347.11
2007,MOSPD00,"St. Louis, MO",348197,4500,12,1292.37
2007,NY05101,"Suffolk County, NY",1308750,1214,12,92.76
2007,FL02902,"Tampa, FL",337220,2262,12,670.78
2007,AZ01003,"Tucson, AZ",523299,2345,12,448.12
2007,OK07205,"Tulsa, OK",381469,3175,12,832.31
2007,VA12800,"Virginia Beach, VA",435943,431,12,98.87
2007,DCMPD00,"Washington, DC",588292,3566,12,606.16
2007,KS08703,"Wichita, KS",358294,2516,12,702.22
2007,,United States,,,,
2008,NM00101,"Albuquerque, NM",527464,2960,12,561.18
2008,TX22001,"Arlington, TX",375836,1404,12,373.57
2008,GAAPD00,"Atlanta, GA",533016,3864,12,724.93
2008,CO00101,"Aurora, CO",316323,861,12,272.19
2008,TX22701,"Austin, TX",753535,2306,12,306.02
2008,MD00301,"Baltimore County, MD",787558,2998,12,380.67
2008,MDBPD00,"Baltimore, MD",634549,5683,12,895.6
2008,MA01301,"Boston, MA",604465,3979,12,658.27
2008,NY01401,"Buffalo, NY",270289,1966,12,727.37
2008,NC06001,"Charlotte, NC",758769,3731,12,491.72
2008,ILCPD00,"Chicago, IL",2829304,17032,12,601.99
2008,OHCIP00,"Cincinnati, OH",332608,1444,12,434.14
2008,OHCLP00,"Cleveland, OH",433452,1866,12,430.5
2008,OHCOP00,"Columbus, OH",751887,1509,12,200.7
2008,TXDPD00,"Dallas, TX",1276214,4285,12,335.76
2008,CODPD00,"Denver, CO",592881,2081,12,351
2008,MI82349,"Detroit, MI",905783,11000,12,1214.42
2008,TX07102,"El Paso, TX",612374,2171,12,354.52
2008,VA02901,"Fairfax County, VA",974142,309,12,31.72
2008,TX22012,"Fort Worth, TX",701345,2499,12,356.32
2008,CA01005,"Fresno, CA",475723,1678,12,352.73
2008,HI00200,"Honolulu, HI",906349,1426,12,157.33
